"Time","Motor"
2026-04-26 11:10:00,30.5 Wh
2026-04-26 11:20:00,32.5 Wh
2026-04-26 11:30:00,25.6 Wh
2026-04-26 11:40:00,6.17 Wh
2026-04-26 11:50:00,0 Wh
2026-04-26 12:00:00,27.3 Wh
2026-04-26 12:10:00,33.6 Wh
2026-04-26 12:20:00,33.3 Wh
2026-04-26 12:30:00,33.7 Wh
2026-04-26 12:40:00,33.3 Wh
2026-04-26 12:50:00,31.8 Wh
2026-04-26 13:00:00,31.4 Wh
2026-04-26 13:10:00,34.6 Wh
2026-04-26 13:20:00,34.7 Wh
2026-04-26 13:30:00,35.3 Wh
2026-04-26 13:40:00,33.2 Wh
2026-04-26 13:50:00,27.2 Wh
2026-04-26 14:00:00,27.8 Wh
2026-04-26 14:10:00,28.1 Wh
2026-04-26 14:20:00,26.9 Wh
2026-04-26 14:30:00,23.5 Wh
2026-04-26 14:40:00,24.0 Wh
2026-04-26 14:50:00,7.17 Wh
2026-04-26 15:00:00,0 Wh
2026-04-26 15:10:00,0 Wh
2026-04-26 15:20:00,0 Wh
2026-04-26 15:30:00,0 Wh
2026-04-26 15:40:00,0 Wh
2026-04-26 15:50:00,0 Wh
2026-04-26 16:00:00,0 Wh
2026-04-26 16:10:00,0 Wh
2026-04-26 16:20:00,0 Wh
2026-04-26 16:30:00,0 Wh
2026-04-26 16:40:00,0 Wh
2026-04-26 16:50:00,0 Wh
2026-04-26 17:00:00,0 Wh
2026-04-26 17:10:00,0 Wh
2026-04-26 17:20:00,0 Wh
2026-04-26 17:30:00,0 Wh
2026-04-26 17:40:00,0 Wh
2026-04-26 17:50:00,0 Wh
2026-04-26 18:00:00,0 Wh
2026-04-26 18:10:00,0 Wh
2026-04-26 18:20:00,0 Wh
2026-04-26 18:30:00,0 Wh
2026-04-26 18:40:00,0 Wh
2026-04-26 18:50:00,0 Wh
2026-04-26 19:00:00,0 Wh
2026-04-26 19:10:00,0 Wh
2026-04-26 19:20:00,0 Wh
2026-04-26 19:30:00,0 Wh
2026-04-26 19:40:00,0 Wh
2026-04-26 19:50:00,0 Wh
2026-04-26 20:00:00,0 Wh
2026-04-26 20:10:00,0 Wh
2026-04-26 20:20:00,0 Wh
2026-04-26 20:30:00,0 Wh
2026-04-26 20:40:00,0 Wh
2026-04-26 20:50:00,0 Wh
2026-04-26 21:00:00,0 Wh
2026-04-26 21:10:00,0 Wh
2026-04-26 21:20:00,0 Wh
2026-04-26 21:30:00,0 Wh
2026-04-26 21:40:00,0 Wh
2026-04-26 21:50:00,21.0 Wh
2026-04-26 22:00:00,22.0 Wh
2026-04-26 22:10:00,22.2 Wh
2026-04-26 22:20:00,21.7 Wh
2026-04-26 22:30:00,21.9 Wh
2026-04-26 22:40:00,22.0 Wh
2026-04-26 22:50:00,21.5 Wh
2026-04-26 23:00:00,21.2 Wh
2026-04-26 23:10:00,21.6 Wh
2026-04-26 23:20:00,25.1 Wh
2026-04-26 23:30:00,36.2 Wh
2026-04-26 23:40:00,35.9 Wh
2026-04-26 23:50:00,35.5 Wh
2026-04-27 00:00:00,36.1 Wh
2026-04-27 00:10:00,35.7 Wh
2026-04-27 00:20:00,35.8 Wh
2026-04-27 00:30:00,35.9 Wh
2026-04-27 00:40:00,36.0 Wh
2026-04-27 00:50:00,35.4 Wh
2026-04-27 01:00:00,35.9 Wh
2026-04-27 01:10:00,35.4 Wh
2026-04-27 01:20:00,34.4 Wh
2026-04-27 01:30:00,34.9 Wh
2026-04-27 01:40:00,35.2 Wh
2026-04-27 01:50:00,35.2 Wh
2026-04-27 02:00:00,35.0 Wh
2026-04-27 02:10:00,35.0 Wh
2026-04-27 02:20:00,35.0 Wh
2026-04-27 02:30:00,34.9 Wh
2026-04-27 02:40:00,35.2 Wh
2026-04-27 02:50:00,34.8 Wh
2026-04-27 03:00:00,35.5 Wh
2026-04-27 03:10:00,35.2 Wh
2026-04-27 03:20:00,35.2 Wh
2026-04-27 03:30:00,35.3 Wh
2026-04-27 03:40:00,35.2 Wh
2026-04-27 03:50:00,35.5 Wh
2026-04-27 04:00:00,35.7 Wh
2026-04-27 04:10:00,35.7 Wh
2026-04-27 04:20:00,35.9 Wh
2026-04-27 04:30:00,37.1 Wh
2026-04-27 04:40:00,36.0 Wh
2026-04-27 04:50:00,36.1 Wh
2026-04-27 05:00:00,14.8 Wh
2026-04-27 05:10:00,0 Wh
2026-04-27 05:20:00,0 Wh
2026-04-27 05:30:00,0 Wh
2026-04-27 05:40:00,0 Wh
2026-04-27 05:50:00,0 Wh
2026-04-27 06:00:00,0 Wh
2026-04-27 06:10:00,15.3 Wh
2026-04-27 06:20:00,36.8 Wh
2026-04-27 06:30:00,36.1 Wh
2026-04-27 06:40:00,36.0 Wh
2026-04-27 06:50:00,36.5 Wh
2026-04-27 07:00:00,36.8 Wh
2026-04-27 07:10:00,24.5 Wh
2026-04-27 07:20:00,35.4 Wh
2026-04-27 07:30:00,35.5 Wh
2026-04-27 07:40:00,35.9 Wh
2026-04-27 07:50:00,33.7 Wh
2026-04-27 08:00:00,0 Wh
2026-04-27 08:10:00,0 Wh
2026-04-27 08:20:00,0 Wh
2026-04-27 08:30:00,0 Wh
2026-04-27 08:40:00,0 Wh
2026-04-27 08:50:00,0 Wh
2026-04-27 09:00:00,0 Wh
2026-04-27 09:10:00,0 Wh
2026-04-27 09:20:00,0 Wh
2026-04-27 09:30:00,0 Wh
2026-04-27 09:40:00,0 Wh
2026-04-27 09:50:00,0 Wh
2026-04-27 10:00:00,0 Wh
2026-04-27 10:10:00,0 Wh
2026-04-27 10:20:00,0 Wh
2026-04-27 10:30:00,0 Wh
2026-04-27 10:40:00,6.51 Wh
2026-04-27 10:50:00,0 Wh
2026-04-27 11:00:00,0 Wh
