"Time","Motor"
2026-01-25 23:00:00,0 Wh
2026-01-25 23:10:00,0 Wh
2026-01-25 23:20:00,0 Wh
2026-01-25 23:30:00,0 Wh
2026-01-25 23:40:00,0 Wh
2026-01-25 23:50:00,0 Wh
2026-01-26 00:00:00,0 Wh
2026-01-26 00:10:00,0 Wh
2026-01-26 00:20:00,0 Wh
2026-01-26 00:30:00,0 Wh
2026-01-26 00:40:00,0 Wh
2026-01-26 00:50:00,0 Wh
2026-01-26 01:00:00,0 Wh
2026-01-26 01:10:00,0 Wh
2026-01-26 01:20:00,0 Wh
2026-01-26 01:30:00,8.10 Wh
2026-01-26 01:40:00,3.09 Wh
2026-01-26 01:50:00,0 Wh
2026-01-26 02:00:00,671 mWh
2026-01-26 02:10:00,1.00 Wh
2026-01-26 02:20:00,1.01 Wh
2026-01-26 02:30:00,0 Wh
2026-01-26 02:40:00,0 Wh
2026-01-26 02:50:00,0 Wh
2026-01-26 03:00:00,0 Wh
2026-01-26 03:10:00,0 Wh
2026-01-26 03:20:00,0 Wh
2026-01-26 03:30:00,0 Wh
2026-01-26 03:40:00,0 Wh
2026-01-26 03:50:00,0 Wh
2026-01-26 04:00:00,0 Wh
2026-01-26 04:10:00,0 Wh
2026-01-26 04:20:00,0 Wh
2026-01-26 04:30:00,0 Wh
2026-01-26 04:40:00,9.69 Wh
2026-01-26 04:50:00,0 Wh
2026-01-26 05:00:00,0 Wh
2026-01-26 05:10:00,0 Wh
2026-01-26 05:20:00,0 Wh
2026-01-26 05:30:00,0 Wh
2026-01-26 05:40:00,0 Wh
2026-01-26 05:50:00,0 Wh
2026-01-26 06:00:00,8.12 Wh
2026-01-26 06:10:00,16.8 Wh
2026-01-26 06:20:00,0 Wh
2026-01-26 06:30:00,5.00 Wh
2026-01-26 06:40:00,0 Wh
2026-01-26 06:50:00,0 Wh
2026-01-26 07:00:00,0 Wh
2026-01-26 07:10:00,5.21 Wh
2026-01-26 07:20:00,22.1 Wh
2026-01-26 07:30:00,20.3 Wh
2026-01-26 07:40:00,0 Wh
2026-01-26 07:50:00,0 Wh
2026-01-26 08:00:00,0 Wh
2026-01-26 08:10:00,0 Wh
2026-01-26 08:20:00,0 Wh
2026-01-26 08:30:00,0 Wh
2026-01-26 08:40:00,0 Wh
2026-01-26 08:50:00,0 Wh
2026-01-26 09:00:00,0 Wh
2026-01-26 09:10:00,0 Wh
